4.448682233812729e-05  1.000006874499067e+00  4.162664318753142e-05  1.000006981550176e+00 
5.600559113144086e-05  1.000013520363247e+00  5.990343001148388e-05  1.000013679386022e+00 
7.050686187792495e-05  1.000023401851634e+00  8.492558038750324e-05  1.000023636029429e+00 
8.876288012398114e-05  1.000037822562797e+00  1.140845549367406e-04  1.000038154833970e+00 
1.117458454121193e-04  1.000058292896556e+00  1.433539503555234e-04  1.000058740071796e+00 
1.406796844517396e-04  1.000086235371141e+00  1.580995405513712e-04  1.000086770753933e+00 
1.771052296794798e-04  1.000122158309343e+00  1.273731587894450e-04  1.000122618632508e+00 
2.229622742051397e-04  1.000163892814642e+00  -9.914456143646618e-06  1.000163740493357e+00 
2.806928728682695e-04  1.000203272655703e+00  -3.541856649119701e-04  1.000201059433402e+00 
3.533713905633740e-04  1.000220653176191e+00  -1.062940396034911e-03  1.000212918153170e+00 
4.448682233812731e-04  1.000177452980694e+00  -2.249791739816981e-03  1.000157145587121e+00 
5.600559113144089e-04  1.000009698898353e+00  -4.033284624966395e-03  9.999652011760870e-01 
7.050686187792498e-04  9.996314234329089e-01  -5.441146954885987e-03  9.995520270833652e-01 
8.876288012398118e-04  9.989639589153341e-01  -6.928790283209283e-03  9.988521897654190e-01 
1.117458454121193e-03  9.979739913830040e-01  -3.340396454883811e-03  9.978994573925577e-01 
1.406796844517397e-03  9.968176229690503e-01  1.459284502382621e-03  9.968636255776208e-01 
1.771052296794799e-03  9.957342168633608e-01  5.760185313117403e-03  9.959754430636242e-01 
2.229622742051398e-03  9.949499741818713e-01  9.355406918435050e-03  9.954373932830477e-01 
2.806928728682696e-03  9.946500852357710e-01  1.163105500456253e-02  9.953444177496835e-01 
3.533713905633742e-03  9.949373143647821e-01  1.056277495906973e-02  9.956657801542363e-01 
4.448682233812734e-03  9.957404471476492e-01  4.501123348135654e-03  9.963673668527285e-01 
5.600559113144092e-03  9.967530504347000e-01  -4.862115990840795e-03  9.973416333574873e-01 
7.050686187792502e-03  9.975661309723258e-01  -7.632054001646619e-03  9.980355119901657e-01 
8.876288012398124e-03  9.983446328452210e-01  3.147716761627885e-02  9.977399251718317e-01 
1.117458454119449e-02  1.001241265640144e+00  1.214259441578361e-01  9.963232244827860e-01 
1.406796833767529e-02  1.008668311176514e+00  -4.487607255696108e-03  9.942351660619783e-01 
1.771044025249063e-02  1.011635682064269e+00  -6.081693184230416e-01  9.920206445560252e-01 
2.228467799993079e-02  9.880967218068347e-01  -5.724514608543072e-01  9.900484726707111e-01 
2.768190327973024e-02  9.483293353939177e-01  7.637286226967497e-01  9.885747183410322e-01 
3.224601404505933e-02  9.383182023048694e-01  1.745251211288506e+00  9.878100516061123e-01 
3.555361525999542e-02  9.508820315155032e-01  1.797013197639236e+00  9.874489985032118e-01 
3.827898996721694e-02  9.712629557183332e-01  1.311194941473395e+00  9.872450561279874e-01 
4.071131338025843e-02  9.935568937221171e-01  4.495766249019969e-01  9.871214570650239e-01 
4.297929738901715e-02  1.014533448924893e+00  -6.389421667785420e-01  9.870480699229593e-01 
4.515098450745875e-02  1.031991977599522e+00  -1.798346980969528e+00  9.870102328472088e-01 
4.726713790575667e-02  1.044356445757484e+00  -2.878252423571294e+00  9.869997402849587e-01 
4.935451583331044e-02  1.050586106481636e+00  -3.701048016400306e+00  9.870115349205688e-01 
5.143196672813838e-02  1.050206898898923e+00  -4.139797672519508e+00  9.870422701563532e-01 
5.351354686629336e-02  1.043333378044399e+00  -4.078905210789635e+00  9.870896054011060e-01 
5.561025174143359e-02  1.030684904519450e+00  -3.479622296224400e+00  9.871518284023849e-01 
5.773104149557250e-02  1.013544914350264e+00  -2.361402119060969e+00  9.872276387926154e-01 
5.988348035975648e-02  9.936709490822179e-01  -8.176383521975221e-01  9.873160176638817e-01 
6.207415249609622e-02  9.731485765012763e-01  9.859074766385750e-01  9.874161461985245e-01 
6.430894194514350e-02  9.541979656720222e-01  2.860211472494862e+00  9.875273539529656e-01 
6.659322655474011e-02  9.389612346365807e-01  4.547817974661267e+00  9.876490860598168e-01 
6.893201551848202e-02  9.292654875724349e-01  5.868451620330441e+00  9.877808831400486e-01 
7.133004879605453e-02  9.264237170689080e-01  6.528746734653363e+00  9.879223701907767e-01 
7.379187006076128e-02  9.309974792358351e-01  6.398820556740437e+00  9.880732521104322e-01 
7.632188081900287e-02  9.426532319719205e-01  5.296823872616923e+00  9.882333143231362e-01 
7.892438086096934e-02  9.600273014258857e-01  3.172376656431923e+00  9.884024274174025e-01 
8.160359862020067e-02  9.807065310328800e-01  1.679532741187383e-01  9.885805549531765e-01 
8.436371399372736e-02  1.001407657138563e+00  -3.337786815772481e+00  9.887677636956159e-01 
8.720887549942989e-02  1.018408740486123e+00  -6.653729115389809e+00  9.889642355433536e-01 
9.014321319902632e-02  1.028267994809263e+00  -8.925147234085493e+00  9.891702803684518e-01 
9.317084851648669e-02  1.028689044930144e+00  -9.397163822966700e+00  9.893863488953748e-01 
9.629590188328352e-02  1.019277736305854e+00  -7.648568044701992e+00  9.896130446349287e-01 
9.952249901126420e-02  1.001926251015799e+00  -3.894913190350452e+00  9.898511337791498e-01 
1.028547765091854e-01  9.805917099186631e-01  1.137576315883354e+00  9.901015518720319e-01 
1.062968875049772e-01  9.605062286517734e-01  6.202921738994382e+00  9.903654060228050e-01 
1.098530079020037e-01  9.468848724117552e-01  9.826106320709432e+00  9.906439714423011e-01 
1.135273438765239e-01  9.435001320219902e-01  1.121381540535002e+01  9.909386811833132e-01 
1.173241412101429e-01  9.515962514271917e-01  8.965707555709010e+00  9.912511081666953e-01 
1.212476970421269e-01  9.690003356674900e-01  4.535712515187202e+00  9.915829388899339e-01 
1.253023746205308e-01  9.908273584068771e-01  -2.581143965726444e+00  9.919359386438235e-01 
1.294926216282181e-01  1.009835755353450e+00  -9.840228148838804e+00  9.923119085971720e-01 
1.338229926615947e-01  1.018929768050534e+00  -1.303495854140274e+01  9.927126357232507e-01 
1.382981764492423e-01  1.014981836896337e+00  -1.033990768545655e+01  9.931398371961360e-01 
1.429230284191281e-01  1.000652933044647e+00  -3.169508292825441e+00  9.935951015270439e-01 
1.477026092626401e-01  9.830408758023897e-01  4.813755772551695e+00  9.940798292765659e-01 
1.526422302088748e-01  9.702691658153152e-01  1.075622653110209e+01  9.945951765990548e-01 
1.577475058225921e-01  9.683229759700587e-01  1.218191366179099e+01  9.951420050847606e-01 
1.630244152852302e-01  9.783340723114863e-01  6.787867563362106e+00  9.957208413079404e-01 
1.684793733240289e-01  9.949327364327448e-01  -2.855074068945233e+00  9.963318491302858e-01 
1.741193122366574e-01  1.008829474103471e+00  -1.035875220350261e+01  9.969748171423890e-01 
1.799517768394338e-01  1.012632746800102e+00  -1.155959614502967e+01  9.976491626789431e-01 
1.859850346745668e-01  1.005313956657721e+00  -4.814001980812113e+00  9.983539526805960e-01 
1.922282044837050e-01  9.934744652738500e-01  5.956858569619246e+00  9.990879403950313e-01 
1.986914068432342e-01  9.870447831345954e-01  1.078210944493465e+01  9.998496156377805e-01 
2.053859420333503e-01  9.908435862034262e-01  6.931007039106642e+00  1.000637265210373e+00 
2.123245017799161e-01  1.001371490077556e+00  -1.921149805264964e+00  1.001449039239942e+00 
2.195214236117034e-01  1.010041892682376e+00  -9.453100846948475e+00  1.002283018782316e+00 
2.269929994281298e-01  1.010184959112519e+00  -6.213235952807595e+00  1.003137280104692e+00 
2.347578537865395e-01  1.004260730804161e+00  2.016696633624553e+00  1.004009951666984e+00 
2.428374128598664e-01  1.000190500148121e+00  8.035455622424935e+00  1.004899260921139e+00 
2.512564926921456e-01  1.003303604578302e+00  3.227466297658564e+00  1.005803569547867e+00 
2.600440463805269e-01  1.009718627449306e+00  -4.193340339839935e+00  1.006721397490678e+00 
2.692341258492401e-01  1.012416208384453e+00  -5.326601878587588e+00  1.007651437926081e+00 
2.788671376951619e-01  1.010203223034097e+00  1.319622862331349e+00  1.008592566906996e+00 
2.889915086690420e-01  1.008830754998020e+00  4.126074806649948e+00  1.009543852635532e+00 
2.996659322565071e-01  1.011438265397511e+00  5.952732460382526e-01  1.010504570027657e+00 
3.109624565593704e-01  1.014709264191746e+00  -3.725437631683444e+00  1.011474226399427e+00 
