1.382981764492423e-01  1.403683032890617e-01  1.363544494298721e-01  4.915388910884799e-01 
1.429230284191281e-01  1.430144791326807e-01  1.403683032890617e-01  4.871344144379683e-01 
1.477026092626401e-01  1.451958054147247e-01  1.430144791326807e-01  4.827691255064922e-01 
1.526422302088748e-01  1.481021144495094e-01  1.451958054147247e-01  4.784540655419653e-01 
1.577475058225921e-01  1.527485386619721e-01  1.481021144495094e-01  4.742008028274394e-01 
1.630244152852302e-01  1.594902563850382e-01  1.527485386619721e-01  4.700214621534022e-01 
1.684793733240289e-01  1.676234539680485e-01  1.594902563850382e-01  4.659287654984209e-01 
1.741193122366574e-01  1.756543993066265e-01  1.676234539680485e-01  4.619360863504532e-01 
1.799517768394338e-01  1.822226813708916e-01  1.756543993066265e-01  4.580575203834992e-01 
1.859850346745668e-01  1.869709083516272e-01  1.822226813708916e-01  4.543079757422195e-01 
1.922282044837050e-01  1.909713176592972e-01  1.869709083516272e-01  4.507032867262734e-01 
1.986914068432342e-01  1.961147543796486e-01  1.909713176592972e-01  4.472603555407603e-01 
2.053859420333503e-01  2.035026846396762e-01  1.961147543796486e-01  4.439973279026094e-01 
2.123245017799161e-01  2.126129249835088e-01  2.035026846396762e-01  4.409338098386936e-01 
2.195214236117034e-01  2.217229374248487e-01  2.126129249835088e-01  4.380911352344972e-01 
2.269929994281298e-01  2.293019180640755e-01  2.217229374248487e-01  4.354926966020902e-01 
2.347578537865395e-01  2.357550137152709e-01  2.293019180640755e-01  4.331643557829952e-01 
2.428374128598664e-01  2.428805002395646e-01  2.357550137152709e-01  4.311349571256555e-01 
2.512564926921456e-01  2.520832513762735e-01  2.428805002395646e-01  4.294369740845128e-01 
2.600440463805269e-01  2.625678871926563e-01  2.520832513762735e-01  4.281073322284744e-01 
2.692341258492401e-01  2.725734317445705e-01  2.625678871926563e-01  4.271884693767477e-01 
2.788671376951619e-01  2.817088008308214e-01  2.725734317445705e-01  4.267297199859954e-01 
2.889915086690420e-01  2.915397129726515e-01  2.817088008308214e-01  4.267891510927698e-01 
2.996659322565071e-01  3.030896309170089e-01  2.915397129726515e-01  4.274360396200334e-01 
3.109624565593704e-01  3.155323631216573e-01  3.030896309170089e-01  4.287542804881710e-01 
3.229708184040094e-01  3.276964580618429e-01  3.155323631216573e-01  4.308471780408406e-01 
3.358046718853594e-01  3.406005634493377e-01  3.276964580618429e-01  4.338443484906416e-01 
3.496107826029917e-01  3.554116096407268e-01  3.406005634493377e-01  4.379119414735094e-01 
3.645830231577253e-01  3.710374578718975e-01  3.554116096407268e-01  4.432682597597007e-01 
3.809844474746250e-01  3.878536251670143e-01  3.710374578718975e-01  4.502085047681669e-01 
3.991835794004563e-01  4.070033476682523e-01  3.878536251670143e-01  4.591456511308544e-01 
4.197170410247933e-01  4.282460124243808e-01  4.070033476682523e-01  4.706813284721939e-01 
4.434040177939896e-01  4.529376794492221e-01  4.282460124243808e-01  4.857359219465662e-01 
4.715700334361349e-01  4.821243721200733e-01  4.529376794492221e-01  5.058035834174659e-01 
5.065193175088467e-01  5.184092597602524e-01  4.821243721200733e-01  5.334898906564682e-01 
5.526124147556725e-01  5.661508707487601e-01  5.184092597602524e-01  5.737259719325913e-01 
6.188128725292010e-01  6.345564846684454e-01  5.661508707487601e-01  6.365445402139635e-01 
7.234339336400764e-01  7.423352310794662e-01  6.345564846684454e-01  7.417102625460354e-01 
8.900821857851328e-01  9.132264454765928e-01  7.423352310794662e-01  9.124834999870431e-01 
1.118638725170553e+00  1.146320426302742e+00  9.132264454765928e-01  1.145908251761662e+00 
1.408246083639224e+00  1.440158855959608e+00  1.146320426302742e+00  1.439943665607837e+00 
1.772876642707076e+00  1.808432300313030e+00  1.440158855959608e+00  1.808328396329757e+00 
2.231919457406685e+00  2.270337351282426e+00  1.808432300313030e+00  2.270284781117405e+00 
2.809820122007121e+00  2.850076662995055e+00  2.270337351282426e+00  2.850053110514695e+00 
3.537353954165352e+00  3.578255337516898e+00  2.850076662995055e+00  3.578242403358154e+00 
4.453264783409341e+00  4.493281902380407e+00  3.578255337516898e+00  4.493276221331922e+00 
5.606328201282068e+00  5.643695826978277e+00  4.493281902380407e+00  5.643692703348903e+00 
7.057949039452280e+00  7.090485217860938e+00  5.643695826978277e+00  7.090483472744718e+00 
8.885431400914710e+00  8.910347884008120e+00  7.090485217860938e+00  8.910346749985361e+00 
1.118609538536538e+01  1.119968476219547e+01  8.910347884008120e+00  1.119968392423592e+01 
1.408245973938994e+01  1.407948147224284e+01  1.119968476219547e+01  1.407948054109706e+01 
1.772876642648626e+01  1.770107471328979e+01  1.407948147224284e+01  1.770107393253318e+01 
2.231919457406682e+01  2.225419872280087e+01  1.770107471328979e+01  2.225419762066625e+01 
2.809820122007122e+01  2.797351113084546e+01  2.225419872280087e+01  2.797350988032763e+01 
3.537353954165354e+01  3.514905976303467e+01  2.797351113084546e+01  3.514905816099834e+01 
4.453264783409344e+01  4.413322358137587e+01  3.514905976303467e+01  4.413322166035252e+01 
5.606328201282071e+01  5.534710188704049e+01  4.413322358137587e+01  5.534709946326588e+01 
7.057949039452285e+01  6.927316631800998e+01  5.534710188704049e+01  6.927316338326318e+01 
